file,accession,prediction,probability,original_id,original_classification,DNA,LTR,LINE,SINE,Satellite,Structural_RNA,RC,PLE,Other,DNA/TcMar,DNA/PiggyBac,DNA/hAT,DNA/Merlin,DNA/MULE,DNA/Maverick,DNA/Kolobok,DNA/CMC,DNA/P,DNA/Harbinger,DNA/Dada,DNA/Crypton,DNA/Sola,DNA/Zator,DNA/Academ,DNA/IS3EU,DNA/Zisupton,DNA/Ginger,DNA/Novosib,LTR/ERV,LTR/Gypsy,LTR/DIRS,LTR/Pao,LTR/Copia,LTR/Caulimovirus,LINE/L1,LINE/R2,LINE/CR1,LINE/R1,LINE/Jockey-I,LINE/RTE,LINE/Rex-Babar,LINE/Dong-R4,LINE/L2,LINE/Proto2,LINE/CRE,LINE/Dualen,LINE/Proto1,LINE/Tad1,SINE/7SL,SINE/tRNA,SINE/5S,SINE/U,RC/Helitron
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-68,LTR/Gypsy,0.24138057231903076,rnd-1_family-68#Unknown,Unknown,0.4744554,0.4852738,0.03289935,6.586211e-05,0.00012770832,1.4889258e-07,0.005998132,0.0011671282,1.2535179e-05,0.14587635,0.045802396,0.04623809,0.0002906937,0.012074955,0.0263606,0.006309161,0.022956224,0.0033598866,0.1496876,0.00044983515,0.008455588,0.0030978743,0.00022587574,0.0022801005,0.0005634303,0.00017299016,0.0002537333,7.574291e-09,0.0004104835,0.24138057,0.007301649,0.22917512,0.0070046415,1.3682273e-06,0.0013167557,6.7721354e-05,0.016945485,0.0002530817,0.0032750315,0.0017173452,5.1078387e-06,1.0844204e-05,0.007962016,0.001226628,1.870445e-05,2.9683797e-10,9.66581e-13,0.00010062709,6.7709154e-09,6.494348e-05,9.1156915e-07,2.8737898e-10,0.005998132
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-18,SINE/tRNA,0.9756315350532532,rnd-1_family-18#Unknown,Unknown,0.003883916,0.009197512,0.00010254833,0.98155975,0.004253237,9.563419e-06,0.000986565,6.874327e-06,2.585426e-10,0.00013772261,3.7143516e-05,0.003491744,4.825881e-09,9.0930174e-05,9.894876e-08,3.9013517e-05,4.3508408e-05,4.72878e-06,2.4205638e-05,7.8047754e-07,1.4970221e-06,1.3017888e-07,1.8452728e-06,9.848483e-06,6.380359e-07,4.5685404e-08,2.897302e-08,1.568543e-09,0.007404472,0.0012917366,5.3306096e-05,8.5016276e-05,0.00036298024,3.167191e-10,5.2391453e-05,1.3143754e-06,2.6914957e-05,3.3028282e-09,2.0112582e-06,2.9838031e-07,4.1901487e-09,5.4730553e-10,1.9534958e-05,1.8697552e-09,1.638888e-08,9.5950266e-14,3.7066244e-16,5.6656205e-08,0.005927216,0.97563154,7.410502e-08,9.2947863e-07,0.000986565
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-61,LTR/Gypsy,0.9796744585037231,rnd-1_family-61#Unknown,Unknown,3.8088554e-06,0.99985504,0.00013760402,1.549803e-07,4.872438e-09,3.6395195e-10,3.34121e-06,7.513508e-08,2.7527576e-16,3.9898058e-08,3.5569929e-06,1.7488015e-08,3.2928329e-13,4.4088388e-08,4.6415607e-08,1.3353263e-09,3.130279e-08,2.8279037e-10,3.0948766e-09,8.699188e-09,1.5983693e-08,1.6832468e-08,6.1339826e-15,2.625442e-08,3.92127e-13,1.8609059e-10,4.4653835e-14,1.1107674e-14,1.4665098e-06,0.97967446,1.5945594e-05,0.020082941,8.0153e-05,2.1128937e-14,2.91428e-05,7.80772e-06,4.7593528e-07,7.484693e-05,3.7095745e-06,1.7269764e-05,6.5850775e-13,3.5144728e-06,7.631897e-08,7.522103e-09,1.7092789e-07,5.212411e-11,8.614797e-20,5.8199583e-07,1.261692e-10,1.5440378e-07,4.485363e-10,1.8077941e-12,3.34121e-06
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-108,LTR/Gypsy,0.5477994084358215,rnd-1_family-108#Unknown,Unknown,0.24024713,0.75747436,0.0017127575,1.5374287e-06,5.641321e-06,4.480159e-07,8.577792e-05,0.0004723258,1.0583595e-12,0.13486266,0.0035587093,0.086671405,1.4608123e-06,0.0005761377,0.003678881,0.0012491981,0.0015620862,1.5011155e-06,0.0069707516,2.1488477e-05,0.0007097748,1.1748579e-05,1.6773356e-10,0.00036708324,3.8451617e-06,3.9834214e-07,3.113681e-10,1.425661e-10,0.049398616,0.5477994,0.009294999,0.15006362,0.00091769936,7.362996e-10,0.00088455796,5.3644425e-07,0.00057377986,7.5748795e-07,4.0059556e-05,5.0116727e-05,3.762186e-08,1.9861275e-09,0.00014569903,7.866708e-06,9.093345e-06,1.6913408e-12,2.4619843e-20,2.5067123e-07,3.3773095e-11,1.5372242e-06,1.7018408e-10,5.9418914e-13,8.577792e-05
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-31,LINE/RTE,0.8194930553436279,rnd-1_family-31#LINE/RTE-BovB,LINE/RTE-BovB,7.069091e-08,1.3138862e-07,0.99999976,1.6143011e-12,8.602123e-09,2.316867e-18,3.8397783e-08,1.9005553e-09,6.4566364e-22,6.368763e-09,6.4468814e-10,1.983508e-09,4.626171e-17,1.09940395e-08,1.4380123e-08,2.5246638e-10,2.1256497e-08,5.577137e-11,1.0048824e-09,1.8672754e-09,1.048354e-09,7.4190734e-09,9.433847e-16,3.4154484e-09,7.170465e-15,2.2534829e-15,3.2462484e-18,4.286878e-15,4.6734168e-09,1.076979e-07,2.8486569e-09,4.0632844e-10,1.5762316e-08,1.6815126e-18,3.8483435e-05,7.7226525e-07,0.0016573335,0.09038539,0.08822159,0.81949306,1.3296285e-07,3.2987018e-09,5.3102203e-06,7.0148403e-06,2.9057352e-09,7.824146e-09,9.149115e-13,0.00019083169,1.4300273e-18,9.835524e-13,6.304898e-13,2.5760974e-16,3.8397783e-08
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-80,LTR/Gypsy,0.9518408179283142,rnd-1_family-80#Unknown,Unknown,8.802327e-05,0.999864,3.8900274e-05,5.271628e-08,3.0003494e-07,3.9661722e-11,2.5670265e-06,6.2015292e-06,1.1924359e-11,3.194474e-05,8.309668e-07,1.1677831e-05,2.2674762e-08,8.40445e-06,3.7913398e-07,4.744506e-07,7.6299494e-07,9.628594e-08,2.9142906e-05,1.9041257e-08,1.1718064e-06,1.9064425e-06,1.5877213e-09,8.439158e-07,3.1224084e-07,1.695409e-09,3.0105774e-08,4.7785053e-12,1.0688165e-06,0.9518408,4.7673686e-05,0.047525425,0.0004491054,3.4346993e-08,9.141139e-06,5.6073213e-07,1.5407802e-05,8.456385e-07,1.4441177e-06,2.111339e-06,2.9936387e-09,2.821156e-08,7.7722025e-06,3.1182725e-07,9.132221e-07,1.3447878e-10,6.077324e-14,3.609162e-07,6.1555516e-10,5.2003468e-08,9.717467e-11,8.647408e-14,2.5670265e-06
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-47,LTR/Gypsy,0.3328010141849518,rnd-1_family-47#Unknown,Unknown,0.30871522,0.5829611,0.100701,1.7322365e-06,7.6420965e-06,6.0880825e-06,0.007148285,0.00045896223,1.2085902e-12,0.0738418,0.008815126,0.005124742,1.0188029e-07,0.005608956,0.0037773645,0.005345747,0.17886657,1.9470683e-05,0.021638138,0.00016260153,3.3033746e-05,0.0028256152,3.799625e-08,0.0024644702,1.7091612e-08,0.00019138725,2.4325626e-08,8.2951873e-10,0.00062119495,0.332801,0.0014763619,0.098502085,0.14956039,1.08476e-09,0.021190027,0.017968519,0.00627658,0.018938437,0.0005320637,0.009651853,1.2098193e-06,0.016343571,0.0029750094,0.0036722799,0.00017893498,5.215363e-10,6.78385e-13,0.0029725134,1.7825765e-11,1.6944452e-06,3.777146e-08,1.9488682e-12,0.007148285
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-91,DNA/Harbinger,0.683906614780426,rnd-1_family-91#LINE/Penelope,LINE/Penelope,0.7979422,0.1456596,0.03113594,0.0020796566,0.0010225953,0.00027913708,0.008621146,0.013257848,1.9245126e-06,0.008711223,0.004094425,0.0018477279,1.6141357e-05,0.0034697675,0.033242285,0.0014921221,0.025002286,0.00022907445,0.6839066,0.0006632703,0.0067902044,0.015174454,1.7167505e-06,0.0092564905,4.1008472e-05,0.003996905,6.313347e-06,1.3120814e-07,0.00014784119,0.11255514,0.0015279748,0.0135815125,0.017846469,6.721765e-07,0.008173647,0.00032767377,0.012119978,0.00073494593,0.00027750235,0.0028536355,3.0150026e-05,0.00046373197,0.0031132495,0.0013942727,0.0013142749,1.3815505e-08,5.751758e-10,0.00033286217,1.3072585e-06,0.0015620171,0.0005156885,6.436445e-07,0.008621146
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-93,LTR/Gypsy,0.6749818921089172,rnd-1_family-93#Unknown,Unknown,0.15811037,0.7498071,0.0725651,4.6174537e-05,0.00013363364,1.1399076e-07,0.0147499405,0.0045406395,4.6953235e-05,0.031516604,0.000841623,0.022142695,1.36482895e-05,0.020392,0.0036879354,0.00072884205,0.052400913,0.0008097654,0.020350512,0.0012633437,0.00064527005,0.0009784837,2.3970026e-06,0.001378765,0.00022408685,0.00068568677,4.7737605e-05,5.0194842e-08,0.007331577,0.6749819,0.005328807,0.036992818,0.024366347,0.00080558757,0.008765089,0.0026489287,0.015048298,0.0013777695,0.013254656,0.008256489,0.000522139,0.0005496421,0.007935778,0.00031503264,0.008111239,4.4785006e-06,1.0000279e-07,0.0057754614,7.431705e-08,4.565197e-05,4.3376068e-07,1.4484869e-08,0.0147499405
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-89,DNA/TcMar,0.22470474243164062,rnd-1_family-89#Unknown,Unknown,0.35008955,0.2788767,0.31784174,8.591434e-05,0.00022474017,8.262092e-06,0.01906503,0.033723377,8.46395e-05,0.22470474,0.005348622,0.033220645,0.00012210874,0.006180933,0.016990218,0.0033198283,0.012185102,0.0016053509,0.013859674,0.003715986,0.0018195988,0.006425671,0.00020134459,0.017638084,0.0003103838,0.0018005478,0.0006406161,1.378056e-07,0.0027486344,0.10211744,0.0058232755,0.14663921,0.021526337,2.179463e-05,0.0030615067,0.00038807307,0.25568628,0.0006519399,0.0031492808,0.012171809,0.0058970107,6.102874e-05,0.015554255,0.018273374,0.0010283035,7.6936935e-08,1.5697582e-08,0.0019187639,1.5920487e-07,7.9936406e-05,5.8098135e-06,8.909338e-09,0.01906503
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-67,LTR/Gypsy,0.7093958258628845,rnd-1_family-67#Unknown,Unknown,0.0028975494,0.7289053,0.26817486,1.05825765e-11,2.0253065e-06,5.438868e-12,1.9777008e-05,4.859409e-07,2.568643e-17,7.277895e-05,2.2399608e-06,7.300056e-05,1.6374988e-11,5.3208452e-05,6.652227e-06,5.565509e-05,0.0026014687,1.8246415e-07,2.9407154e-05,2.604661e-07,6.664489e-08,1.9943382e-06,5.5641066e-13,6.220455e-07,7.557228e-12,1.670613e-09,2.5383858e-11,1.0760895e-08,0.010352701,0.7093958,0.000652932,0.00071252853,0.0077913,1.1046063e-12,0.051615674,0.00011357429,0.010691512,0.13420762,0.0073759374,0.04404502,1.8588338e-08,0.0048765363,0.0033115898,1.4217815e-06,2.977026e-05,1.1784503e-07,1.472498e-13,0.011906084,6.31376e-17,1.0392417e-11,1.900577e-13,3.8077188e-17,1.9777008e-05
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-53,LINE/CR1,0.999804675579071,rnd-1_family-53#LINE/CR1,LINE/CR1,5.135512e-10,1.9230312e-10,1.0,4.8079387e-19,6.88923e-13,5.8379243e-27,1.222898e-11,9.172789e-12,2.2464275e-23,1.3965608e-12,2.571586e-15,2.376856e-10,5.0302433e-20,1.3722899e-11,1.9718363e-10,1.0404868e-14,4.400047e-11,4.463368e-14,1.7813776e-11,1.5757698e-12,1.7528259e-16,9.147372e-15,3.0723068e-23,1.0505298e-13,5.047284e-16,7.557868e-18,1.4340212e-20,2.775492e-23,3.3305254e-13,1.778444e-10,8.430249e-12,1.2698111e-13,5.5684316e-12,3.0494338e-21,1.2431782e-12,1.5104024e-14,0.9998047,7.26085e-16,4.867034e-05,5.0945355e-09,3.478597e-11,1.6695589e-18,0.00014668451,1.1250641e-13,1.02481585e-14,2.6730194e-19,1.8677437e-17,2.39532e-12,3.9787255e-28,4.807508e-19,4.3048212e-23,5.8909887e-27,1.222898e-11
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-114,PLE,0.963926374912262,rnd-1_family-114#LINE/Penelope,LINE/Penelope,0.0011396095,0.007570986,0.027189894,1.5844012e-10,1.8765981e-07,3.8194562e-11,0.00017290926,0.9639264,6.171281e-09,1.0066153e-05,1.1435658e-05,6.944377e-06,1.0257952e-10,7.252678e-05,0.0006869033,5.611021e-06,0.00031599042,3.7846826e-07,8.049088e-07,7.924268e-07,6.3664934e-06,8.790127e-06,5.048544e-10,1.265474e-05,8.147642e-09,3.3517833e-07,6.8583944e-10,1.381884e-13,0.0034413622,0.0013978443,0.0013053643,0.00088392367,0.0005424915,9.728315e-10,0.0048364145,0.000110836976,0.0010109281,0.000115623225,0.008888472,0.0017797045,1.5567072e-06,0.00012781493,2.2088134e-05,5.1896943e-05,0.0004866462,5.741475e-06,2.1953936e-09,0.009752166,5.972526e-14,1.1286335e-10,4.5328147e-11,1.8890143e-13,0.00017290926
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-75,DNA/MULE,0.4208684265613556,rnd-1_family-75#LINE/CR1,LINE/CR1,0.8368138,0.10132378,0.020651558,1.2756061e-12,0.002411226,8.0035215e-12,0.030424077,0.008375634,1.0164568e-16,0.00017018159,0.0007361256,0.00017129141,1.6682001e-11,0.42086843,0.27349788,8.684564e-06,0.09853805,2.201699e-05,0.023055078,0.01595432,8.559063e-05,4.800064e-05,5.9375803e-14,0.0036356044,3.0906847e-08,2.251728e-05,6.4728126e-11,2.1819984e-14,6.035176e-05,0.09634702,0.0023736344,4.9652714e-05,0.002493124,3.5852135e-12,0.018349981,8.235113e-06,0.0010202511,1.9476326e-08,0.0007192918,7.4205877e-06,1.4347503e-11,1.8077335e-11,9.138528e-05,1.0066016e-09,0.0004311487,1.0635431e-11,5.430875e-16,2.3824545e-05,6.5163996e-21,1.686878e-13,1.1069054e-12,1.3002757e-17,0.030424077
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-65,DNA/TcMar,0.1787595897912979,rnd-1_family-65#Unknown,Unknown,0.6610893,0.19407757,0.12164397,0.0041461796,0.0010079052,0.00011371274,0.008320137,0.009593325,7.903042e-06,0.17875959,0.026958834,0.07380478,0.013213526,0.10320194,0.05535166,0.030931544,0.046208497,0.024787702,0.0052392078,0.0005996213,0.034835655,0.02934878,0.0017399399,0.027081542,0.007310814,0.0006442329,0.0010711896,2.9591743e-07,0.0057209614,0.17566115,0.0022843662,0.006205211,0.0041760155,2.9841889e-05,0.04944102,0.007951725,0.02602788,0.012290094,0.0025805354,0.0116135115,4.083469e-05,0.0004095905,0.009810524,0.00060484617,0.0003990784,1.7120888e-08,9.247756e-11,0.00047431703,1.1852814e-05,0.0040782597,5.332029e-05,2.7470412e-06,0.008320137
../flatworms-repeatmodler-results/fasciola_hepatica-families.fa,rnd-1_family-103,Satellite,0.4190063774585724,rnd-1_family-103#LINE/Penelope,LINE/Penelope,0.25531623,0.26159778,0.032131508,0.00383142,0.41900638,0.0053260243,0.01677036,0.0060204254,1.186279e-09,0.003368874,0.003705765,0.00063333317,7.769665e-05,0.00859866,0.01039025,0.0002593341,0.06047586,0.000101948724,0.15672997,0.00019559741,0.00027271814,0.0072006383,1.4870427e-07,0.0018374054,0.00014755598,0.0013203272,1.5722846e-07,1.567312e-08,0.00050747144,0.2238939,0.019969257,0.009743609,0.007482704,8.256646e-07,0.019634893,6.306852e-05,0.0023134816,7.6174314e-05,0.00071275106,0.002861355,3.1360443e-07,1.9731178e-05,0.0060429075,4.506553e-06,0.00027918842,1.2590775e-08,1.2164217e-10,0.00012312351,7.369959e-08,0.0031717657,0.000633826,2.5754962e-05,0.01677036
